concelho,month,year,sum,x,y
Almada,1,2012,0.0175,-9.1930249523,38.6356105846
Almada,2,2002,0.001,-9.1930249523,38.6356105846
Almada,2,2003,0.05,-9.1930249523,38.6356105846
Almada,2,2004,0.004,-9.1930249523,38.6356105846
Almada,2,2005,0.09660000000000002,-9.1930249523,38.6356105846
Almada,2,2006,0.0055,-9.1930249523,38.6356105846
Almada,2,2007,0.0001,-9.1930249523,38.6356105846
Almada,2,2008,0.015000000000000003,-9.1930249523,38.6356105846
Almada,2,2009,0.10099999999999999,-9.1930249523,38.6356105846
Almada,2,2010,0.0004,-9.1930249523,38.6356105846
Almada,2,2011,0.03,-9.1930249523,38.6356105846
Almada,2,2012,0.42,-9.1930249523,38.6356105846
Almada,3,2002,0.005,-9.1930249523,38.6356105846
Almada,3,2003,0.035100000000000006,-9.1930249523,38.6356105846
Almada,3,2004,0.061,-9.1930249523,38.6356105846
Almada,3,2005,0.055500000000000015,-9.1930249523,38.6356105846
Almada,3,2006,0.057000000000000016,-9.1930249523,38.6356105846
Almada,3,2007,0.0162,-9.1930249523,38.6356105846
Almada,3,2008,0.0075,-9.1930249523,38.6356105846
Almada,3,2009,0.032299999999999995,-9.1930249523,38.6356105846
Almada,3,2010,0.0005,-9.1930249523,38.6356105846
Almada,3,2011,0.009000000000000001,-9.1930249523,38.6356105846
Almada,3,2012,0.5375000000000001,-9.1930249523,38.6356105846
Almada,3,2014,0.005,-9.1930249523,38.6356105846
Almada,4,2001,0.0034,-9.1930249523,38.6356105846
Almada,4,2002,0.04,-9.1930249523,38.6356105846
Almada,4,2003,0.01,-9.1930249523,38.6356105846
Almada,4,2004,0.0915,-9.1930249523,38.6356105846
Almada,4,2005,0.031000000000000007,-9.1930249523,38.6356105846
Almada,4,2006,0.014500000000000002,-9.1930249523,38.6356105846
Almada,4,2007,0.0621,-9.1930249523,38.6356105846
Almada,4,2008,0.0,-9.1930249523,38.6356105846
Almada,4,2009,0.6753,-9.1930249523,38.6356105846
Almada,4,2010,0.005,-9.1930249523,38.6356105846
Almada,4,2011,0.0005,-9.1930249523,38.6356105846
Almada,4,2012,0.0717,-9.1930249523,38.6356105846
Almada,4,2013,0.001,-9.1930249523,38.6356105846
Almada,4,2014,0.22,-9.1930249523,38.6356105846
Almada,5,2002,0.01,-9.1930249523,38.6356105846
Almada,5,2003,3.1460000000000004,-9.1930249523,38.6356105846
Almada,5,2004,0.2256,-9.1930249523,38.6356105846
Almada,5,2005,0.6775,-9.1930249523,38.6356105846
Almada,5,2006,0.3649000000000001,-9.1930249523,38.6356105846
Almada,5,2007,0.026200000000000005,-9.1930249523,38.6356105846
Almada,5,2008,0.231,-9.1930249523,38.6356105846
Almada,5,2009,1.2769999999999997,-9.1930249523,38.6356105846
Almada,5,2010,0.107,-9.1930249523,38.6356105846
Almada,5,2011,0.04300000000000001,-9.1930249523,38.6356105846
Almada,5,2012,0.026000000000000002,-9.1930249523,38.6356105846
Almada,5,2013,0.06380000000000001,-9.1930249523,38.6356105846
Almada,5,2014,0.4121,-9.1930249523,38.6356105846
Almada,6,2001,0.29100000000000004,-9.1930249523,38.6356105846
Almada,6,2002,15.7543,-9.1930249523,38.6356105846
Almada,6,2003,6.506199999999999,-9.1930249523,38.6356105846
Almada,6,2004,5.598999999999998,-9.1930249523,38.6356105846
Almada,6,2005,3.2275,-9.1930249523,38.6356105846
Almada,6,2006,1.5831999999999988,-9.1930249523,38.6356105846
Almada,6,2007,0.0595,-9.1930249523,38.6356105846
Almada,6,2008,0.2057,-9.1930249523,38.6356105846
Almada,6,2009,0.5755,-9.1930249523,38.6356105846
Almada,6,2010,0.3556,-9.1930249523,38.6356105846
Almada,6,2011,0.4886,-9.1930249523,38.6356105846
Almada,6,2012,1.5318999999999994,-9.1930249523,38.6356105846
Almada,6,2013,0.9446,-9.1930249523,38.6356105846
Almada,6,2014,0.3929,-9.1930249523,38.6356105846
Almada,7,2001,3.5413,-9.1930249523,38.6356105846
Almada,7,2002,4.537699999999999,-9.1930249523,38.6356105846
Almada,7,2003,3.2455999999999987,-9.1930249523,38.6356105846
Almada,7,2004,6.516799999999996,-9.1930249523,38.6356105846
Almada,7,2005,0.8376000000000001,-9.1930249523,38.6356105846
Almada,7,2006,1.0115,-9.1930249523,38.6356105846
Almada,7,2007,3.874299999999999,-9.1930249523,38.6356105846
Almada,7,2008,1.2947,-9.1930249523,38.6356105846
Almada,7,2009,0.35600000000000004,-9.1930249523,38.6356105846
Almada,7,2010,3.013099999999999,-9.1930249523,38.6356105846
Almada,7,2011,2.0658999999999987,-9.1930249523,38.6356105846
Almada,7,2012,0.9575,-9.1930249523,38.6356105846
Almada,7,2013,0.949,-9.1930249523,38.6356105846
Almada,7,2014,1.8289,-9.1930249523,38.6356105846
Almada,8,2001,0.275,-9.1930249523,38.6356105846
Almada,8,2002,0.8087000000000001,-9.1930249523,38.6356105846
Almada,8,2003,0.985,-9.1930249523,38.6356105846
Almada,8,2004,0.32570000000000005,-9.1930249523,38.6356105846
Almada,8,2005,8.3073,-9.1930249523,38.6356105846
Almada,8,2006,3.7715,-9.1930249523,38.6356105846
Almada,8,2007,1.5844999999999996,-9.1930249523,38.6356105846
Almada,8,2008,2.756999999999999,-9.1930249523,38.6356105846
Almada,8,2009,0.99,-9.1930249523,38.6356105846
Almada,8,2010,1.5129999999999997,-9.1930249523,38.6356105846
Almada,8,2011,0.2558,-9.1930249523,38.6356105846
Almada,8,2012,6.953499999999999,-9.1930249523,38.6356105846
Almada,8,2013,3.9497999999999993,-9.1930249523,38.6356105846
Almada,8,2014,0.9128,-9.1930249523,38.6356105846
Almada,9,2001,1.106,-9.1930249523,38.6356105846
Almada,9,2002,0.138,-9.1930249523,38.6356105846
Almada,9,2003,0.0555,-9.1930249523,38.6356105846
Almada,9,2004,0.3874000000000001,-9.1930249523,38.6356105846
Almada,9,2005,1.1326999999999998,-9.1930249523,38.6356105846
Almada,9,2006,2.0755,-9.1930249523,38.6356105846
Almada,9,2007,2.6084,-9.1930249523,38.6356105846
Almada,9,2008,1.0669999999999995,-9.1930249523,38.6356105846
Almada,9,2009,0.8730000000000001,-9.1930249523,38.6356105846
Almada,9,2010,0.0957,-9.1930249523,38.6356105846
Almada,9,2011,0.2992,-9.1930249523,38.6356105846
Almada,9,2012,0.3065,-9.1930249523,38.6356105846
Almada,9,2013,1.8987,-9.1930249523,38.6356105846
Almada,9,2014,0.18420000000000006,-9.1930249523,38.6356105846
Almada,10,2001,0.015,-9.1930249523,38.6356105846
Almada,10,2003,0.065,-9.1930249523,38.6356105846
Almada,10,2004,0.19850000000000004,-9.1930249523,38.6356105846
Almada,10,2005,0.2442,-9.1930249523,38.6356105846
Almada,10,2006,0.02250000000000001,-9.1930249523,38.6356105846
Almada,10,2007,0.2822,-9.1930249523,38.6356105846
Almada,10,2008,0.12000000000000002,-9.1930249523,38.6356105846
Almada,10,2009,0.3639999999999999,-9.1930249523,38.6356105846
Almada,10,2010,0.05450000000000002,-9.1930249523,38.6356105846
Almada,10,2011,1.9846,-9.1930249523,38.6356105846
Almada,10,2012,0.1387,-9.1930249523,38.6356105846
Almada,10,2013,0.08250000000000003,-9.1930249523,38.6356105846
Almada,10,2014,0.2001,-9.1930249523,38.6356105846
Almada,11,2001,0.003,-9.1930249523,38.6356105846
Almada,11,2002,0.05,-9.1930249523,38.6356105846
Almada,11,2004,0.045,-9.1930249523,38.6356105846
Almada,11,2005,0.004,-9.1930249523,38.6356105846
Almada,11,2006,0.0033,-9.1930249523,38.6356105846
Almada,11,2007,0.4357,-9.1930249523,38.6356105846
Almada,11,2008,0.033,-9.1930249523,38.6356105846
Almada,11,2009,0.001,-9.1930249523,38.6356105846
Almada,11,2010,0.001,-9.1930249523,38.6356105846
Almada,11,2011,0.001,-9.1930249523,38.6356105846
Almada,11,2012,0.001,-9.1930249523,38.6356105846
Almada,11,2013,0.0213,-9.1930249523,38.6356105846
Almada,11,2014,0.002,-9.1930249523,38.6356105846
Almada,12,2001,0.01,-9.1930249523,38.6356105846
Almada,12,2004,0.022,-9.1930249523,38.6356105846
Almada,12,2005,0.014600000000000004,-9.1930249523,38.6356105846
Almada,12,2006,0.0152,-9.1930249523,38.6356105846
Almada,12,2007,0.2262,-9.1930249523,38.6356105846
Almada,12,2008,0.006,-9.1930249523,38.6356105846
Almada,12,2009,0.0,-9.1930249523,38.6356105846
Almada,12,2010,0.0,-9.1930249523,38.6356105846
Almada,12,2011,0.005,-9.1930249523,38.6356105846
Almada,12,2013,0.0005,-9.1930249523,38.6356105846
Almeida,1,2005,13.501,-6.9139916324,40.6229579376
Almeida,1,2008,2.02,-6.9139916324,40.6229579376
Almeida,1,2009,6.002000000000001,-6.9139916324,40.6229579376
Almeida,1,2012,0.214,-6.9139916324,40.6229579376
Almeida,2,2002,3.5,-6.9139916324,40.6229579376
Almeida,2,2005,11.002999999999998,-6.9139916324,40.6229579376
Almeida,2,2006,3.01,-6.9139916324,40.6229579376
Almeida,2,2008,14.01,-6.9139916324,40.6229579376
Almeida,2,2009,27.02,-6.9139916324,40.6229579376
Almeida,2,2010,0.01,-6.9139916324,40.6229579376
Almeida,2,2011,4.0,-6.9139916324,40.6229579376
Almeida,2,2012,162.349,-6.9139916324,40.6229579376
Almeida,2,2013,0.8220000000000001,-6.9139916324,40.6229579376
Almeida,2,2014,0.0,-6.9139916324,40.6229579376
Almeida,3,2002,4.0,-6.9139916324,40.6229579376
Almeida,3,2005,25.500999999999998,-6.9139916324,40.6229579376
Almeida,3,2006,0.51,-6.9139916324,40.6229579376
Almeida,3,2007,0.711,-6.9139916324,40.6229579376
Almeida,3,2008,43.01300000000001,-6.9139916324,40.6229579376
Almeida,3,2009,16.62,-6.9139916324,40.6229579376
Almeida,3,2010,3.01,-6.9139916324,40.6229579376
Almeida,3,2011,7.6005,-6.9139916324,40.6229579376
Almeida,3,2012,22.514,-6.9139916324,40.6229579376
Almeida,3,2014,1.0,-6.9139916324,40.6229579376
Almeida,4,2001,1.5,-6.9139916324,40.6229579376
Almeida,4,2002,1.0,-6.9139916324,40.6229579376
Almeida,4,2003,2.001,-6.9139916324,40.6229579376
Almeida,4,2004,1.001,-6.9139916324,40.6229579376
Almeida,4,2005,1.0019999999999998,-6.9139916324,40.6229579376
Almeida,4,2008,6.0,-6.9139916324,40.6229579376
Almeida,4,2009,20.3525,-6.9139916324,40.6229579376
Almeida,4,2010,0.0,-6.9139916324,40.6229579376
Almeida,4,2011,3.1,-6.9139916324,40.6229579376
Almeida,4,2012,3.5,-6.9139916324,40.6229579376
Almeida,4,2014,2.0048,-6.9139916324,40.6229579376
Almeida,5,2002,2.001,-6.9139916324,40.6229579376
Almeida,5,2003,6.0,-6.9139916324,40.6229579376
Almeida,5,2004,0.002,-6.9139916324,40.6229579376
Almeida,5,2005,1.0019999999999998,-6.9139916324,40.6229579376
Almeida,5,2006,3.0,-6.9139916324,40.6229579376
Almeida,5,2007,0.0,-6.9139916324,40.6229579376
Almeida,5,2009,0.04,-6.9139916324,40.6229579376
Almeida,5,2012,0.1,-6.9139916324,40.6229579376
Almeida,5,2014,1.0,-6.9139916324,40.6229579376
Almeida,6,2001,13.01,-6.9139916324,40.6229579376
Almeida,6,2002,9.301,-6.9139916324,40.6229579376
Almeida,6,2003,107.103,-6.9139916324,40.6229579376
Almeida,6,2004,13.501,-6.9139916324,40.6229579376
Almeida,6,2005,11.734000000000002,-6.9139916324,40.6229579376
Almeida,6,2006,83.005,-6.9139916324,40.6229579376
Almeida,6,2007,0.0,-6.9139916324,40.6229579376
Almeida,6,2008,1.0,-6.9139916324,40.6229579376
Almeida,6,2009,16.1,-6.9139916324,40.6229579376
Almeida,6,2010,0.501,-6.9139916324,40.6229579376
Almeida,6,2011,1.001,-6.9139916324,40.6229579376
Almeida,6,2012,0.0225,-6.9139916324,40.6229579376
Almeida,6,2013,13.335999999999999,-6.9139916324,40.6229579376
Almeida,6,2014,2.51,-6.9139916324,40.6229579376
Almeida,7,2001,8.5,-6.9139916324,40.6229579376
Almeida,7,2002,35.0,-6.9139916324,40.6229579376
Almeida,7,2003,201.0,-6.9139916324,40.6229579376
Almeida,7,2004,23.004,-6.9139916324,40.6229579376
Almeida,7,2005,3.0051,-6.9139916324,40.6229579376
Almeida,7,2006,6.069999999999999,-6.9139916324,40.6229579376
Almeida,7,2007,43.7801,-6.9139916324,40.6229579376
Almeida,7,2008,44.31800000000001,-6.9139916324,40.6229579376
Almeida,7,2009,60.51,-6.9139916324,40.6229579376
Almeida,7,2010,670.6,-6.9139916324,40.6229579376
Almeida,7,2011,7.0299999999999985,-6.9139916324,40.6229579376
Almeida,7,2012,1.2936,-6.9139916324,40.6229579376
Almeida,7,2013,6.026000000000002,-6.9139916324,40.6229579376
Almeida,7,2014,0.18,-6.9139916324,40.6229579376
Almeida,8,2001,1485.55,-6.9139916324,40.6229579376
Almeida,8,2002,493.507,-6.9139916324,40.6229579376
Almeida,8,2003,3843.378000000001,-6.9139916324,40.6229579376
Almeida,8,2004,38.00299999999999,-6.9139916324,40.6229579376
Almeida,8,2005,85.51400000000002,-6.9139916324,40.6229579376
Almeida,8,2006,491.5,-6.9139916324,40.6229579376
Almeida,8,2007,108.0,-6.9139916324,40.6229579376
Almeida,8,2008,1.48,-6.9139916324,40.6229579376
Almeida,8,2009,190.64900000000003,-6.9139916324,40.6229579376
Almeida,8,2010,1633.21,-6.9139916324,40.6229579376
Almeida,8,2011,2.205,-6.9139916324,40.6229579376
Almeida,8,2012,1.0,-6.9139916324,40.6229579376
Almeida,8,2013,30.62,-6.9139916324,40.6229579376
Almeida,8,2014,13.112,-6.9139916324,40.6229579376
Almeida,9,2001,520.2,-6.9139916324,40.6229579376
Almeida,9,2002,91.902,-6.9139916324,40.6229579376
Almeida,9,2003,73.502,-6.9139916324,40.6229579376
Almeida,9,2004,0.005,-6.9139916324,40.6229579376
Almeida,9,2005,1.052,-6.9139916324,40.6229579376
Almeida,9,2006,11.079,-6.9139916324,40.6229579376
Almeida,9,2007,0.001,-6.9139916324,40.6229579376
Almeida,9,2008,19.5,-6.9139916324,40.6229579376
Almeida,9,2009,8.100999999999999,-6.9139916324,40.6229579376
Almeida,9,2010,0.21,-6.9139916324,40.6229579376
Almeida,9,2011,0.215,-6.9139916324,40.6229579376
Almeida,9,2012,3.645,-6.9139916324,40.6229579376
Almeida,9,2013,5.2,-6.9139916324,40.6229579376
Almeida,9,2014,2517.205,-6.9139916324,40.6229579376
Almeida,10,2001,14.5,-6.9139916324,40.6229579376
Almeida,10,2003,7.0,-6.9139916324,40.6229579376
Almeida,10,2004,124.501,-6.9139916324,40.6229579376
Almeida,10,2006,0.04,-6.9139916324,40.6229579376
Almeida,10,2007,21.011000000000006,-6.9139916324,40.6229579376
Almeida,10,2008,15.81,-6.9139916324,40.6229579376
Almeida,10,2009,42.8067,-6.9139916324,40.6229579376
Almeida,10,2010,13.8219,-6.9139916324,40.6229579376
Almeida,10,2011,525.3032,-6.9139916324,40.6229579376
Almeida,10,2012,3.2,-6.9139916324,40.6229579376
Almeida,10,2013,14.8,-6.9139916324,40.6229579376
Almeida,10,2014,1.43,-6.9139916324,40.6229579376
Almeida,11,2001,9.0,-6.9139916324,40.6229579376
Almeida,11,2002,0.001,-6.9139916324,40.6229579376
Almeida,11,2003,3.0010000000000003,-6.9139916324,40.6229579376
Almeida,11,2004,6.004,-6.9139916324,40.6229579376
Almeida,11,2005,1.0,-6.9139916324,40.6229579376
Almeida,11,2007,32.040000000000006,-6.9139916324,40.6229579376
Almeida,11,2008,16.5,-6.9139916324,40.6229579376
Almeida,11,2009,10.021,-6.9139916324,40.6229579376
Almeida,11,2010,4.81,-6.9139916324,40.6229579376
Almeida,11,2011,4.0,-6.9139916324,40.6229579376
Almeida,12,2001,3.0,-6.9139916324,40.6229579376
Almeida,12,2007,5.35,-6.9139916324,40.6229579376
Almeida,12,2008,1.5,-6.9139916324,40.6229579376
Almeida,12,2013,0.003,-6.9139916324,40.6229579376
Almeirim,1,2003,0.1,-8.5800037768,39.1589291082
Almeirim,1,2004,0.03,-8.5800037768,39.1589291082
Almeirim,1,2005,0.0365,-8.5800037768,39.1589291082
Almeirim,1,2006,0.0,-8.5800037768,39.1589291082
Almeirim,1,2007,0.0,-8.5800037768,39.1589291082
Almeirim,1,2008,0.01,-8.5800037768,39.1589291082
Almeirim,1,2010,0.0,-8.5800037768,39.1589291082
Almeirim,1,2012,0.045000000000000005,-8.5800037768,39.1589291082
Almeirim,2,2002,0.0255,-8.5800037768,39.1589291082
Almeirim,2,2005,3.115,-8.5800037768,39.1589291082
Almeirim,2,2006,0.0025,-8.5800037768,39.1589291082
Almeirim,2,2012,4.161999999999999,-8.5800037768,39.1589291082
Almeirim,2,2013,0.0024,-8.5800037768,39.1589291082
Almeirim,2,2014,0.0742,-8.5800037768,39.1589291082
Almeirim,3,2002,0.04,-8.5800037768,39.1589291082
Almeirim,3,2004,2.35,-8.5800037768,39.1589291082
Almeirim,3,2005,0.133,-8.5800037768,39.1589291082
Almeirim,3,2006,0.0005,-8.5800037768,39.1589291082
Almeirim,3,2007,0.0055,-8.5800037768,39.1589291082
Almeirim,3,2008,0.16,-8.5800037768,39.1589291082
Almeirim,3,2009,0.0652,-8.5800037768,39.1589291082
Almeirim,3,2010,0.002,-8.5800037768,39.1589291082
Almeirim,3,2012,6.733,-8.5800037768,39.1589291082
Almeirim,3,2014,0.7588,-8.5800037768,39.1589291082
Almeirim,4,2003,0.22,-8.5800037768,39.1589291082
Almeirim,4,2005,0.055,-8.5800037768,39.1589291082
Almeirim,4,2006,0.003,-8.5800037768,39.1589291082
Almeirim,4,2007,1.05,-8.5800037768,39.1589291082
Almeirim,4,2008,0.0,-8.5800037768,39.1589291082
Almeirim,4,2009,1.159,-8.5800037768,39.1589291082
Almeirim,4,2010,0.0,-8.5800037768,39.1589291082
Almeirim,4,2011,0.3415,-8.5800037768,39.1589291082
Almeirim,4,2012,0.5,-8.5800037768,39.1589291082
Almeirim,4,2013,0.14,-8.5800037768,39.1589291082
Almeirim,5,2003,5.005,-8.5800037768,39.1589291082
Almeirim,5,2005,1.5294999999999996,-8.5800037768,39.1589291082
Almeirim,5,2006,1.004,-8.5800037768,39.1589291082
Almeirim,5,2007,0.5,-8.5800037768,39.1589291082
Almeirim,5,2008,0.06,-8.5800037768,39.1589291082
Almeirim,5,2009,2.2152000000000003,-8.5800037768,39.1589291082
Almeirim,5,2010,0.002,-8.5800037768,39.1589291082
Almeirim,5,2012,0.013,-8.5800037768,39.1589291082
Almeirim,5,2013,0.0058,-8.5800037768,39.1589291082
Almeirim,5,2014,1.1022,-8.5800037768,39.1589291082
Almeirim,6,2001,0.3580000000000001,-8.5800037768,39.1589291082
Almeirim,6,2002,4.17,-8.5800037768,39.1589291082
Almeirim,6,2003,3.5528,-8.5800037768,39.1589291082
Almeirim,6,2004,3.0063,-8.5800037768,39.1589291082
Almeirim,6,2005,0.1262,-8.5800037768,39.1589291082
Almeirim,6,2006,1.0,-8.5800037768,39.1589291082
Almeirim,6,2007,0.2,-8.5800037768,39.1589291082
Almeirim,6,2008,0.0,-8.5800037768,39.1589291082
Almeirim,6,2009,0.1085,-8.5800037768,39.1589291082
Almeirim,6,2010,0.34,-8.5800037768,39.1589291082
Almeirim,6,2011,0.045000000000000005,-8.5800037768,39.1589291082
Almeirim,6,2012,2.5625,-8.5800037768,39.1589291082
Almeirim,6,2013,0.3127,-8.5800037768,39.1589291082
Almeirim,6,2014,0.680752,-8.5800037768,39.1589291082
Almeirim,7,2001,7.821999999999999,-8.5800037768,39.1589291082
Almeirim,7,2002,23.1935,-8.5800037768,39.1589291082
Almeirim,7,2003,2.0775,-8.5800037768,39.1589291082
Almeirim,7,2004,22.8965,-8.5800037768,39.1589291082
Almeirim,7,2005,0.0865,-8.5800037768,39.1589291082
Almeirim,7,2006,0.016,-8.5800037768,39.1589291082
Almeirim,7,2007,0.752,-8.5800037768,39.1589291082
Almeirim,7,2008,0.35250000000000004,-8.5800037768,39.1589291082
Almeirim,7,2009,1.631,-8.5800037768,39.1589291082
Almeirim,7,2010,2.2191999999999994,-8.5800037768,39.1589291082
Almeirim,7,2011,2.1140000000000003,-8.5800037768,39.1589291082
Almeirim,7,2012,3.9339999999999997,-8.5800037768,39.1589291082
Almeirim,7,2013,0.5363,-8.5800037768,39.1589291082
Almeirim,7,2014,0.34690000000000004,-8.5800037768,39.1589291082
Almeirim,8,2001,0.2805,-8.5800037768,39.1589291082
Almeirim,8,2002,2.089,-8.5800037768,39.1589291082
Almeirim,8,2003,1.4350000000000005,-8.5800037768,39.1589291082
Almeirim,8,2004,2.5669999999999997,-8.5800037768,39.1589291082
Almeirim,8,2005,31.0281,-8.5800037768,39.1589291082
Almeirim,8,2006,1.2779999999999998,-8.5800037768,39.1589291082
Almeirim,8,2007,1.4895000000000005,-8.5800037768,39.1589291082
Almeirim,8,2008,3.9406,-8.5800037768,39.1589291082
Almeirim,8,2009,1.238,-8.5800037768,39.1589291082
Almeirim,8,2010,2.22,-8.5800037768,39.1589291082
Almeirim,8,2011,3.858,-8.5800037768,39.1589291082
Almeirim,8,2012,1.314,-8.5800037768,39.1589291082
Almeirim,8,2013,1.2404,-8.5800037768,39.1589291082
Almeirim,8,2014,1.2917999999999996,-8.5800037768,39.1589291082
Almeirim,9,2001,2.1,-8.5800037768,39.1589291082
Almeirim,9,2002,0.0452,-8.5800037768,39.1589291082
Almeirim,9,2003,0.242,-8.5800037768,39.1589291082
Almeirim,9,2004,0.7005,-8.5800037768,39.1589291082
Almeirim,9,2005,2.5551,-8.5800037768,39.1589291082
Almeirim,9,2006,1.9935,-8.5800037768,39.1589291082
Almeirim,9,2007,0.15,-8.5800037768,39.1589291082
Almeirim,9,2008,0.44299999999999995,-8.5800037768,39.1589291082
Almeirim,9,2009,0.125,-8.5800037768,39.1589291082
Almeirim,9,2010,1.1840000000000002,-8.5800037768,39.1589291082
Almeirim,9,2011,0.0502,-8.5800037768,39.1589291082
Almeirim,9,2012,0.29600000000000004,-8.5800037768,39.1589291082
Almeirim,9,2013,0.279,-8.5800037768,39.1589291082
Almeirim,9,2014,1.5,-8.5800037768,39.1589291082
Almeirim,10,2003,0.0005,-8.5800037768,39.1589291082
Almeirim,10,2004,2.1701,-8.5800037768,39.1589291082
Almeirim,10,2005,1.5779999999999998,-8.5800037768,39.1589291082
Almeirim,10,2006,0.0775,-8.5800037768,39.1589291082
Almeirim,10,2007,3.713,-8.5800037768,39.1589291082
Almeirim,10,2008,9.29,-8.5800037768,39.1589291082
Almeirim,10,2009,0.4177,-8.5800037768,39.1589291082
Almeirim,10,2010,0.13,-8.5800037768,39.1589291082
Almeirim,10,2011,4.373,-8.5800037768,39.1589291082
Almeirim,10,2012,0.1,-8.5800037768,39.1589291082
Almeirim,10,2013,9.1472,-8.5800037768,39.1589291082
Almeirim,10,2014,0.05,-8.5800037768,39.1589291082
Almeirim,11,2001,0.1,-8.5800037768,39.1589291082
Almeirim,11,2004,2.005,-8.5800037768,39.1589291082
Almeirim,11,2005,0.0,-8.5800037768,39.1589291082
Almeirim,11,2006,0.0,-8.5800037768,39.1589291082
Almeirim,11,2007,2.335,-8.5800037768,39.1589291082
Almeirim,11,2008,0.5,-8.5800037768,39.1589291082
Almeirim,11,2009,0.0,-8.5800037768,39.1589291082
Almeirim,11,2011,1.0,-8.5800037768,39.1589291082
Almeirim,12,2001,0.0105,-8.5800037768,39.1589291082
Almeirim,12,2004,0.0005,-8.5800037768,39.1589291082
Almeirim,12,2007,0.0,-8.5800037768,39.1589291082
Almeirim,12,2011,0.5,-8.5800037768,39.1589291082
Almeirim,12,2013,1.5365,-8.5800037768,39.1589291082
Almodôvar,1,2002,0.0001,-8.0844829555,37.4750035338
Almodôvar,1,2007,0.0,-8.0844829555,37.4750035338
Almodôvar,1,2012,0.2,-8.0844829555,37.4750035338
Almodôvar,2,2005,3.0,-8.0844829555,37.4750035338
Almodôvar,2,2008,0.0001,-8.0844829555,37.4750035338
Almodôvar,2,2012,0.5253,-8.0844829555,37.4750035338
Almodôvar,3,2005,2.0,-8.0844829555,37.4750035338
Almodôvar,3,2007,0.0,-8.0844829555,37.4750035338
Almodôvar,3,2008,0.0101,-8.0844829555,37.4750035338
Almodôvar,3,2009,0.04,-8.0844829555,37.4750035338
Almodôvar,3,2010,0.0001,-8.0844829555,37.4750035338
Almodôvar,3,2012,0.1,-8.0844829555,37.4750035338
Almodôvar,4,2007,1.001,-8.0844829555,37.4750035338
Almodôvar,4,2008,0.0001,-8.0844829555,37.4750035338
Almodôvar,4,2009,0.0001,-8.0844829555,37.4750035338
Almodôvar,4,2011,0.0,-8.0844829555,37.4750035338
Almodôvar,4,2014,0.0,-8.0844829555,37.4750035338
Almodôvar,5,2002,0.0001,-8.0844829555,37.4750035338
Almodôvar,5,2003,0.0001,-8.0844829555,37.4750035338
Almodôvar,5,2006,3.05,-8.0844829555,37.4750035338
Almodôvar,5,2012,0.0,-8.0844829555,37.4750035338
Almodôvar,5,2014,0.5,-8.0844829555,37.4750035338
Almodôvar,6,2001,82.0,-8.0844829555,37.4750035338
Almodôvar,6,2002,0.0001,-8.0844829555,37.4750035338
Almodôvar,6,2004,0.5001,-8.0844829555,37.4750035338
Almodôvar,6,2006,3.0439999999999996,-8.0844829555,37.4750035338
Almodôvar,6,2007,9.105,-8.0844829555,37.4750035338
Almodôvar,6,2009,1.0003,-8.0844829555,37.4750035338
Almodôvar,6,2010,4.5551,-8.0844829555,37.4750035338
Almodôvar,6,2011,6.0,-8.0844829555,37.4750035338
Almodôvar,6,2012,0.5,-8.0844829555,37.4750035338
Almodôvar,6,2013,21.6,-8.0844829555,37.4750035338
Almodôvar,6,2014,0.083,-8.0844829555,37.4750035338
Almodôvar,7,2001,252.5,-8.0844829555,37.4750035338
Almodôvar,7,2002,179.0001,-8.0844829555,37.4750035338
Almodôvar,7,2003,2.0,-8.0844829555,37.4750035338
Almodôvar,7,2004,8690.402,-8.0844829555,37.4750035338
Almodôvar,7,2006,0.1845,-8.0844829555,37.4750035338
Almodôvar,7,2007,3.38,-8.0844829555,37.4750035338
Almodôvar,7,2008,14.85,-8.0844829555,37.4750035338
Almodôvar,7,2009,4.5001,-8.0844829555,37.4750035338
Almodôvar,7,2010,9.3297,-8.0844829555,37.4750035338
Almodôvar,7,2011,4.4445,-8.0844829555,37.4750035338
Almodôvar,7,2012,0.2741,-8.0844829555,37.4750035338
Almodôvar,7,2013,0.6299999999999999,-8.0844829555,37.4750035338
Almodôvar,7,2014,0.0048,-8.0844829555,37.4750035338
Almodôvar,8,2001,24.5,-8.0844829555,37.4750035338
Almodôvar,8,2002,0.5,-8.0844829555,37.4750035338
Almodôvar,8,2003,4.5,-8.0844829555,37.4750035338
Almodôvar,8,2004,14.0,-8.0844829555,37.4750035338
Almodôvar,8,2006,3.03,-8.0844829555,37.4750035338
Almodôvar,8,2007,0.052000000000000005,-8.0844829555,37.4750035338
Almodôvar,8,2008,2.07,-8.0844829555,37.4750035338
Almodôvar,8,2009,2.7722,-8.0844829555,37.4750035338
Almodôvar,8,2010,0.0,-8.0844829555,37.4750035338
Almodôvar,8,2011,2.1249,-8.0844829555,37.4750035338
Almodôvar,8,2012,1.4258,-8.0844829555,37.4750035338
Almodôvar,8,2013,1.0286000000000002,-8.0844829555,37.4750035338
Almodôvar,8,2014,0.0845,-8.0844829555,37.4750035338
Almodôvar,9,2001,1.0,-8.0844829555,37.4750035338
Almodôvar,9,2004,5.0,-8.0844829555,37.4750035338
Almodôvar,9,2006,5.82,-8.0844829555,37.4750035338
Almodôvar,9,2007,1.008,-8.0844829555,37.4750035338
Almodôvar,9,2008,5.0001,-8.0844829555,37.4750035338
